B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_BMI,B_hot_or_not,R_hot_or_not,R_BMI,title_bout_False,title_bout_True,Winner_Blue,no_of_rounds,elevation (ft)
0.0,1.0,0.0,37.0,0.5183333333333333,0.16666666666666666,3.8333333333333335,0.56,3.0,2.0,14.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,182.88,185.42,170.0,36.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0.0,20.0,0.61,0.0,1.5,0.25,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,185.42,187.96,185.0,23.0,0,1,0,0,25.090282970046978,1.0,1.0,24.407586210681846,1,0,1,3.0,2001.0
0.0,1.0,0.0,43.0,0.46,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,170.18,172.72,135.0,27.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,19.0,0.31,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,170.18,177.8,135.0,31.0,0,1,0,0,21.143797310853166,1.0,1.0,21.143797310853166,1,0,0,3.0,2001.0
1.0,0.0,0.0,28.5,0.3633333333333333,1.3333333333333333,2.333333333333333,0.39166666666666666,3.0,3.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,172.72,177.8,170.0,26.0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,24.375,0.36375,1.5,1.875,0.4725,7.0,1.0,18.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,7.0,177.8,180.34,155.0,33.0,0,1,0,0,23.567455545791805,0.0,0.0,22.239982539539046,1,0,1,3.0,2001.0
0.0,1.0,0.0,26.0,0.24,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,182.88,155.0,31.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,18.30769230769231,0.39538461538461545,0.07692307692307693,1.0,0.40384615384615385,4.0,4.0,22.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,9.0,175.26,172.72,155.0,28.0,0,1,0,0,22.239982539539046,1.0,1.0,22.88929099847539,1,0,0,3.0,2001.0
0.0,3.0,0.0,31.0,0.5733333333333334,0.6666666666666666,3.5,0.585,3.0,1.0,18.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,187.96,193.04,170.0,29.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.0,0.0,40.0,0.41,1.25,1.0,0.3125,3.0,1.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,187.96,190.5,170.0,27.0,0,1,0,0,21.826510350663334,1.0,1.0,21.826510350663334,1,0,0,3.0,2001.0
1.0,0.0,0.0,27.83333333333333,0.37,0.3333333333333333,2.6666666666666665,0.35000000000000003,5.0,1.0,15.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,187.96,187.96,205.0,28.0,0,1,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,27.73913043478261,0.538695652173913,0.2608695652173913,2.347826086956522,0.5473913043478261,6.0,9.0,58.0,10.0,0.0,2.0,3.0,7.0,1.0,1.0,14.0,190.5,187.96,205.0,36.0,0,1,0,0,26.320203658152845,0.0,0.0,25.62301070791911,1,0,0,3.0,2001.0
0.0,3.0,0.0,31.5,0.4870000000000001,1.3,1.7,0.514,4.0,3.0,22.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,177.8,172.72,155.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0,32.72727272727273,0.3190909090909091,0.2727272727272727,0.3636363636363637,0.17272727272727273,3.0,4.0,23.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,7.0,167.64,177.8,145.0,32.0,0,1,0,0,20.80514495634298,1.0,1.0,23.40339997384771,1,0,0,3.0,2001.0
1.0,0.0,0.0,27.64705882352941,0.43764705882352944,0.4705882352941176,0.8823529411764706,0.3864705882352941,5.0,6.0,36.0,0.0,0.0,1.0,2.0,6.0,2.0,0.0,11.0,180.34,187.96,185.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,22.25,0.41,0.125,0.25,0.25,1.0,5.0,18.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,180.34,187.96,205.0,34.0,0,1,0,0,28.591437260869863,0.0,1.0,28.591437260869863,1,0,1,3.0,2001.0
1.0,0.0,0.0,32.0,0.36,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,182.88,155.0,25.0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,12.0,0.21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.34,190.5,155.0,23.0,0,1,0,0,21.021588434363682,0.0,0.0,21.61791597773087,1,0,0,3.0,2001.0
2.0,0.0,0.0,20.4,0.3,0.4,0.2,0.2,3.0,2.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,187.96,195.58,205.0,31.0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,27.84615384615385,0.5653846153846153,0.07692307692307693,0.4615384615384616,0.3076923076923077,4.0,6.0,27.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,190.5,193.04,230.0,34.0,0,1,0,0,29.529984592073923,0.0,0.0,28.74776811132388,1,0,0,3.0,2001.0
0.0,3.0,0.0,51.0,0.5299999999999999,0.3333333333333333,1.0,0.25,3.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,185.42,185.42,155.0,28.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,32.583333333333336,0.315,0.25,0.4166666666666667,0.2416666666666667,4.0,4.0,26.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,167.64,177.8,145.0,32.0,0,1,0,0,19.130270273237123,1.0,1.0,23.40339997384771,1,0,1,3.0,2001.0
1.0,0.0,0.0,9.0,0.6,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,175.26,135.0,34.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,15.0,0.53,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,165.1,167.64,135.0,29.0,0,1,0,0,21.789372389444416,0.0,1.0,22.464971864714762,1,0,0,3.0,2001.0
2.0,0.0,0.0,19.5,0.405,0.0,0.25,0.125,2.0,2.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,182.88,182.88,263.0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,20.555555555555557,0.4288888888888889,0.3333333333333333,0.2222222222222222,0.2222222222222222,2.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,187.96,185.42,230.0,37.0,0,0,1,0,31.193324773571916,0.0,0.0,29.529984592073923,1,0,1,3.0,2001.0
0.0,5.0,0.0,37.4,0.5479999999999999,0.8,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,190.5,200.66,265.0,33.0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,34.5,0.5964285714285714,0.21428571428571427,1.5714285714285714,0.4457142857142857,3.0,5.0,29.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,9.0,193.04,208.28,240.0,36.0,0,1,0,0,29.99767107268579,1.0,1.0,29.213452178645703,1,0,0,3.0,2001.0
0.0,2.0,0.0,32.1,0.435,1.2,1.3,0.29600000000000004,2.0,4.0,24.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,185.42,193.04,185.0,28.0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,37.3,0.584,0.6,1.25,0.3985,3.0,8.0,59.0,11.0,0.0,0.0,1.0,6.0,4.0,1.0,12.0,175.26,177.8,155.0,32.0,0,1,0,0,20.4495992575983,1.0,0.0,22.88929099847539,1,0,1,3.0,2001.0
0.0,1.0,0.0,25.07142857142857,0.5007142857142857,0.7142857142857143,0.2857142857142857,0.21428571428571427,6.0,5.0,31.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,9.0,175.26,185.42,155.0,35.0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,26.0,0.46,0.0,1.0,0.33,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,180.34,193.04,155.0,27.0,0,1,0,0,22.88929099847539,1.0,1.0,21.61791597773087,1,0,0,3.0,2001.0
1.0,0.0,0.0,16.0,0.39,0.0,1.0,0.16,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.42,182.88,185.0,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,46.0,0.4128571428571429,0.35714285714285715,1.5,0.4321428571428571,4.0,3.0,31.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,11.0,185.42,190.5,185.0,32.0,0,1,0,0,24.407586210681846,0.0,1.0,24.407586210681846,1,0,0,5.0,2001.0
1.0,0.0,0.0,48.0,0.435,0.0,1.0,0.5,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,167.64,170.18,145.0,29.0,0,1,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,13.333333333333336,0.4116666666666666,0.6666666666666666,1.0,0.19000000000000006,2.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,165.1,170.18,135.0,30.0,0,1,0,0,21.789372389444416,0.0,0.0,22.464971864714762,1,0,1,3.0,2001.0
1.0,0.0,0.0,28.0,0.354,0.4,1.6,0.374,2.0,2.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,175.26,177.8,155.0,25.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,16.833333333333332,0.3633333333333333,1.8333333333333333,2.6666666666666665,0.505,4.0,2.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,175.26,180.34,155.0,31.0,0,0,1,0,22.88929099847539,0.0,1.0,22.88929099847539,1,0,0,3.0,2001.0
1.0,0.0,0.0,57.5,0.325,0.5,0.5,0.165,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,193.04,170.0,35.0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,26.714285714285715,0.5142857142857142,0.5714285714285714,3.1428571428571432,0.6442857142857142,3.0,2.0,19.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,187.96,193.04,170.0,30.0,0,0,1,0,23.05593570220533,0.0,0.0,21.826510350663334,1,0,0,3.0,2001.0
0.0,1.0,0.0,33.0,0.6333333333333334,0.0,3.0,0.5666666666666667,1.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,175.26,180.34,155.0,32.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,94.0,0.46,0.0,1.5,0.8300000000000001,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,185.42,190.5,155.0,31.0,0,1,0,0,22.88929099847539,1.0,1.0,20.4495992575983,1,0,1,3.0,2001.0
0.0,1.0,0.0,25.0,0.4875,0.5,1.0,0.2175,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,175.26,182.88,145.0,30.0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,55.33333333333334,0.39166666666666666,0.0,0.6666666666666666,0.25,3.0,2.0,16.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,172.72,175.26,155.0,27.0,0,1,0,0,22.88929099847539,1.0,0.0,23.567455545791805,1,0,0,3.0,2001.0
0.0,1.0,0.0,2.0,0.28,2.0,5.0,0.55,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,175.26,180.34,145.0,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,104.66666666666669,0.42,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,167.64,177.8,135.0,28.0,0,1,0,0,19.93583409544631,1.0,1.0,21.789372389444416,1,0,1,3.0,2001.0
0.0,3.0,0.0,15.0,0.314,1.0,0.6,0.23200000000000004,3.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,195.58,200.66,205.0,24.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,18.8,0.48100000000000004,0.1,1.9,0.45399999999999996,2.0,3.0,22.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,182.88,187.96,205.0,40.0,0,1,0,0,24.309231781420976,1.0,1.0,27.802745993835842,1,0,1,3.0,2001.0
0.0,2.0,0.0,31.714285714285715,0.5828571428571429,0.7142857142857143,3.1428571428571432,0.3028571428571429,4.0,1.0,16.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,6.0,175.26,175.26,185.0,28.0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,36.13333333333333,0.52,0.7333333333333333,3.466666666666667,0.5453333333333333,8.0,2.0,43.0,1.0,0.0,1.0,8.0,1.0,3.0,0.0,13.0,182.88,193.04,170.0,33.0,0,1,0,0,25.104383675747204,1.0,0.0,23.05593570220533,1,0,1,3.0,2001.0
0.0,4.0,0.0,40.5,0.495,0.5,0.75,0.1875,4.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,185.42,185.42,155.0,28.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,30.92857142857143,0.4171428571428572,1.2857142857142858,1.0,0.39142857142857146,5.0,5.0,31.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,9.0,182.88,193.04,170.0,26.0,0,0,1,0,22.428592734140075,1.0,1.0,23.05593570220533,1,0,0,3.0,2001.0
1.0,0.0,0.0,33.5,0.185,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,182.88,170.0,28.0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,26.5,0.591,1.4,0.8,0.475,3.0,5.0,22.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,182.88,190.5,170.0,31.0,0,1,0,0,23.05593570220533,0.0,0.0,23.05593570220533,1,0,0,3.0,2001.0
0.0,1.0,0.0,34.0,0.515,0.5,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,170.18,175.26,135.0,27.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,39.0,0.46,0.3333333333333333,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.8,185.42,145.0,23.0,0,0,1,0,22.710004519064512,1.0,1.0,20.80514495634298,1,0,1,3.0,2001.0
0.0,1.0,0.0,26.0,0.31,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,195.58,185.0,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,0.0,23.272727272727273,0.5445454545454546,0.9090909090909092,2.1818181818181817,0.52,3.0,5.0,22.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,185.42,195.58,205.0,31.0,0,1,0,0,27.802745993835842,1.0,1.0,27.04624417940421,1,0,0,3.0,2001.0
0.0,2.0,0.0,28.5,0.465,0.0,3.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,165.1,167.64,135.0,29.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,2.0,0.0,41.5,0.445,0.5,3.0,0.425,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,167.64,177.8,135.0,25.0,0,1,0,0,22.464971864714762,1.0,1.0,21.789372389444416,1,0,0,3.0,2001.0
0.0,1.0,0.0,40.285714285714285,0.4814285714285714,0.42857142857142855,2.8571428571428568,0.4357142857142858,3.0,2.0,20.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,172.72,177.8,170.0,31.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,18.105263157894736,0.4047368421052631,0.3684210526315789,1.7894736842105263,0.5031578947368421,5.0,5.0,41.0,1.0,0.0,0.0,5.0,6.0,3.0,0.0,14.0,177.8,185.42,170.0,34.0,0,1,0,0,25.848177050223274,1.0,1.0,24.39223891433315,1,0,0,3.0,2001.0
1.0,0.0,0.0,22.5,0.5525,0.0,0.5,0.125,2.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,193.04,195.58,231.0,34.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,22.0,0.408,0.0,0.6,0.3,2.0,2.0,11.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,182.88,182.88,263.0,35.0,0,1,0,0,32.01307467909925,0.0,1.0,35.66888876282354,1,0,1,3.0,2001.0
0.0,4.0,0.0,33.6,0.40399999999999997,1.2,0.8,0.25,4.0,1.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,187.96,190.5,170.0,27.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0.0,45.36363636363637,0.4409090909090909,1.0909090909090908,1.181818181818182,0.2690909090909091,3.0,4.0,27.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,7.0,185.42,193.04,185.0,28.0,0,0,1,0,23.75237891101598,1.0,1.0,24.407586210681846,0,1,1,5.0,2001.0
0.0,2.0,0.0,16.5,0.7250000000000001,1.5,0.5,0.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,170.18,175.26,145.0,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,39.0,0.6,0.0,2.75,0.505,1.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,167.64,177.8,145.0,36.0,0,1,0,0,22.710004519064512,1.0,1.0,23.40339997384771,1,0,0,3.0,2001.0
0.0,2.0,0.0,2.0,0.31,3.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,182.88,185.42,155.0,23.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.0,0.0,16.857142857142858,0.38,1.8571428571428568,2.7142857142857144,0.48,5.0,2.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,175.26,180.34,155.0,31.0,0,0,1,0,21.021588434363682,1.0,1.0,22.88929099847539,1,0,1,3.0,2001.0
1.0,0.0,0.0,41.142857142857146,0.4628571428571429,0.0,0.14285714285714285,0.07142857142857142,2.0,3.0,13.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,177.8,177.8,170.0,33.0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0.0,27.625,0.3,0.375,0.375,0.21875,4.0,4.0,22.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,182.88,187.96,170.0,30.0,0,1,0,0,24.39223891433315,0.0,0.0,23.05593570220533,1,0,0,3.0,2001.0
2.0,0.0,0.0,11.0,0.43333333333333335,0.8888888888888888,1.8888888888888888,0.5255555555555556,3.0,4.0,14.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,187.96,193.04,185.0,28.0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,21.5,0.305,0.0,1.0,0.125,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.42,182.88,185.0,31.0,0,1,0,0,23.75237891101598,0.0,0.0,24.407586210681846,1,0,1,3.0,2001.0
0.0,1.0,0.0,12.5,0.34500000000000003,1.0,5.0,0.8,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,172.72,182.88,155.0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,47.75,0.39,0.0,1.0,0.5,4.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,180.34,190.5,155.0,26.0,0,1,0,0,23.567455545791805,1.0,1.0,21.61791597773087,1,0,1,3.0,2001.0
0.0,2.0,0.0,26.25,0.205,0.75,1.0,0.4775,2.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,177.8,180.34,145.0,28.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,19.0,0.48,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,170.18,172.72,145.0,24.0,0,1,0,0,20.80514495634298,1.0,1.0,22.710004519064512,1,0,1,3.0,2001.0
0.0,2.0,0.0,52.0,0.62,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,193.04,208.28,240.0,34.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,18.2,0.4789999999999999,1.7,0.3,0.3,3.0,3.0,16.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,7.0,210.82,213.36,265.0,24.0,0,1,0,0,32.2565201139213,1.0,1.0,27.045095104951283,1,0,0,3.0,2001.0
1.0,0.0,0.0,53.0,0.625,0.0,0.5,0.5,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,193.04,193.04,242.0,27.0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,22.66666666666667,0.40166666666666667,0.16666666666666666,0.5,0.25,2.0,3.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,182.88,182.88,263.0,35.0,0,1,0,0,32.01307467909925,0.0,0.0,35.66888876282354,1,0,0,3.0,2001.0
0.0,3.0,0.0,12.36842105263158,0.5189473684210526,1.0526315789473684,1.0,0.3431578947368421,4.0,5.0,28.0,4.0,0.0,0.0,2.0,3.0,8.0,0.0,14.0,190.5,200.66,264.0,33.0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,8.0,0.0,43.625,0.53125,0.0,0.375,0.1875,8.0,0.0,14.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,8.0,193.04,195.58,238.0,28.0,0,1,0,0,29.747690480413407,1.0,1.0,28.970006743823653,0,1,0,5.0,2001.0
1.0,0.0,0.0,4.0,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,175.26,145.0,23.0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,11.0,0.34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.34,175.26,155.0,20.0,0,1,0,0,23.567455545791805,0.0,0.0,21.61791597773087,1,0,0,3.0,2001.0
0.0,1.0,0.0,15.0,0.5183333333333333,1.3333333333333333,0.6666666666666666,0.2866666666666667,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,177.8,187.96,155.0,22.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,24.33333333333333,0.4966666666666666,0.0,1.6666666666666667,0.4266666666666667,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,182.88,185.42,145.0,26.0,0,0,1,0,20.80514495634298,1.0,1.0,19.665356922469254,1,0,1,3.0,2001.0
0.0,2.0,0.0,31.857142857142854,0.4378571428571429,1.5,0.9285714285714286,0.3428571428571429,4.0,4.0,29.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,10.0,182.88,182.88,170.0,30.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,6.0,0.0,26.57142857142857,0.4657142857142857,0.42857142857142855,2.2857142857142856,0.6157142857142858,6.0,1.0,16.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,175.26,180.34,170.0,27.0,0,1,0,0,23.05593570220533,1.0,1.0,25.104383675747204,1,0,1,5.0,2001.0
3.0,0.0,0.0,23.25,0.2675,0.5,0.5,0.1025,1.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,182.88,155.0,32.0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,0.0,0.0,16.0,0.3275,0.75,0.5,0.05,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,182.88,155.0,33.0,0,1,0,0,22.239982539539046,0.0,0.0,22.239982539539046,1,0,1,3.0,2001.0
0.0,1.0,0.0,76.0,0.425,0.0,4.5,0.5800000000000001,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,185.42,185.0,31.0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,34.75,0.47,0.5,0.75,0.415,3.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,180.34,185.42,185.0,32.0,0,1,0,0,25.090282970046978,1.0,1.0,25.802028747614266,1,0,0,3.0,2001.0
0.0,1.0,0.0,35.0,0.45,1.0,3.0,0.33,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,177.8,177.8,155.0,23.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0,19.6,0.35466666666666663,0.8,3.933333333333333,0.6066666666666667,3.0,5.0,36.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,10.0,177.8,180.34,155.0,28.0,0,0,1,0,22.239982539539046,1.0,1.0,22.239982539539046,1,0,1,3.0,2001.0
