R_BMI,B_BMI,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_wins,R_avg_SIG_STR_pct,B_avg_TD_pct,B_age,B_avg_SIG_STR_landed,R_losses,R_win_by_Submission,R_draw,R_avg_TD_pct,R_longest_win_streak,B_win_by_TKO_Doctor_Stoppage,R_Weight_lbs,R_total_title_bouts,R_win_by_Decision_Unanimous,R_win_by_Decision_Split,B_avg_TD_landed,R_current_win_streak,R_avg_TD_landed,B_total_rounds_fought,R_win_by_Decision_Majority,no_of_rounds,R_age,R_avg_SUB_ATT,B_total_title_bouts,B_win_by_Decision_Split,B_losses,R_current_lose_streak,R_Height_cms,B_Reach_cms,B_avg_SIG_STR_pct,R_total_rounds_fought,B_draw,R_avg_SIG_STR_landed,R_win_by_KO/TKO,R_Reach_cms,B_win_by_Submission,B_longest_win_streak,B_win_by_Decision_Majority,B_current_win_streak,B_Height_cms,B_avg_SUB_ATT,R_win_by_TKO_Doctor_Stoppage,B_current_lose_streak,B_Weight_lbs,R_wins,Winner_Blue,title_bout_False,title_bout_True,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,elevation (ft),B_hot_or_not,R_hot_or_not,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight
18.828507464475276,22.464971864714762,7.0,2.0,14.0,0.48,0.38,37.0,3.32,0.0,1.0,0.0,0.5,4.0,0.0,135.0,0.0,0.0,1.0,1.54,4.0,1.24,51.0,0.0,3.0,27.0,0.6,0.0,4.0,5.0,0.0,180.34,167.64,0.41,8.0,0.0,7.14,2.0,177.8,1.0,7.0,0.0,0.0,165.1,0.3,0.0,1.0,135.0,4.0,1,1,0,0,0,0,1,0,1,0,0,157.0,0.0,1.0,1,0,0,0,0,0,0,0
21.61791597773087,22.88929099847539,0.0,2.0,2.0,0.41,0.0,26.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,180.34,193.04,0.56,0.0,0.0,4.94,0.0,187.96,0.0,2.0,0.0,2.0,175.26,0.0,0.0,0.0,155.0,0.0,1,1,0,0,1,0,0,0,1,0,0,157.0,1.0,0.0,0,0,0,0,0,1,0,0
25.802028747614266,24.407586210681846,5.0,6.0,13.0,0.5,0.29,35.0,3.39,0.0,0.0,0.0,0.19,2.0,0.0,185.0,0.0,2.0,0.0,2.8,2.0,1.18,33.0,0.0,3.0,31.0,0.5,0.0,0.0,6.0,0.0,180.34,195.58,0.45,6.0,0.0,3.38,0.0,182.88,2.0,5.0,0.0,1.0,185.42,0.5,0.0,0.0,185.0,2.0,0,1,0,0,1,0,0,0,0,1,0,157.0,1.0,1.0,0,0,0,0,0,0,1,0
21.41256254696085,22.0469745428375,2.0,1.0,5.0,0.49,1.0,31.0,4.32,0.0,0.0,0.0,0.0,2.0,0.0,145.0,0.0,1.0,0.0,0.21,2.0,0.0,16.0,0.0,3.0,26.0,0.3,0.0,0.0,2.0,0.0,175.26,180.34,0.41,4.0,0.0,6.1,1.0,180.34,2.0,2.0,0.0,2.0,172.72,1.5,0.0,0.0,145.0,2.0,1,1,0,0,1,0,0,0,0,1,0,157.0,1.0,1.0,0,1,0,0,0,0,0,0
24.407586210681846,25.090282970046978,1.0,7.0,9.0,0.57,0.31,42.0,3.71,0.0,0.0,0.0,0.0,4.0,0.0,185.0,0.0,0.0,0.0,1.79,4.0,0.0,37.0,0.0,3.0,28.0,0.0,2.0,1.0,2.0,0.0,185.42,185.42,0.49,7.0,0.0,8.43,4.0,182.88,0.0,8.0,0.0,0.0,182.88,0.0,0.0,1.0,185.0,4.0,1,1,0,0,1,0,0,0,1,0,0,157.0,0.0,1.0,0,0,0,0,0,0,1,0
21.021588434363682,22.239982539539046,2.0,4.0,14.0,0.45,0.54,32.0,2.97,10.0,11.0,0.0,0.3,5.0,0.0,170.0,0.0,2.0,1.0,0.67,0.0,1.19,55.0,0.0,3.0,34.0,1.4,4.0,1.0,8.0,1.0,182.88,182.88,0.46,66.0,0.0,4.62,4.0,193.04,7.0,5.0,0.0,1.0,177.8,1.2,0.0,0.0,155.0,18.0,1,1,0,0,0,1,0,0,1,0,0,157.0,1.0,0.0,0,0,0,0,0,0,0,1
28.60483859159058,32.77555003075326,6.0,8.0,19.0,0.52,0.44,40.0,4.25,3.0,0.0,0.0,0.37,6.0,0.0,240.0,6.0,4.0,0.0,1.95,0.0,2.2,54.0,0.0,5.0,36.0,0.0,8.0,1.0,1.0,1.0,193.04,182.88,0.52,35.0,0.0,4.95,8.0,203.2,4.0,12.0,0.0,7.0,180.34,0.5,0.0,0.0,235.0,12.0,1,0,1,0,1,0,0,0,1,0,0,157.0,1.0,0.0,0,0,0,1,0,0,0,0
22.239982539539046,22.239982539539046,0.0,0.0,0.0,0.47,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,26.0,3.0,0.0,0.0,1.0,1.0,177.8,180.34,0.0,3.0,0.0,38.0,0.0,180.34,0.0,0.0,0.0,0.0,177.8,1.0,0.0,1.0,155.0,0.0,0,1,0,0,1,0,0,0,0,1,0,902.0,0.0,0.0,0,0,0,0,0,1,0,0
25.848177050223274,23.05593570220533,2.0,1.0,4.0,0.44,0.76,29.0,36.25,1.0,0.0,0.0,0.6666666666666666,2.0,0.0,170.0,0.0,0.0,0.0,4.0,2.0,0.6666666666666666,10.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,172.72,193.04,0.5675,5.0,0.0,18.0,2.0,177.8,1.0,4.0,0.0,4.0,182.88,1.25,0.0,0.0,170.0,2.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,0,0,0,1
24.407586210681846,23.123204785195295,0.0,2.0,3.0,0.51625,0.125,31.0,22.0,3.0,3.0,0.0,0.39,3.0,0.0,205.0,1.0,1.0,0.0,0.25,0.0,1.75,6.0,1.0,3.0,31.0,1.625,0.0,0.0,1.0,1.0,185.42,190.5,0.5725,16.0,0.0,12.125,0.0,190.5,1.0,3.0,0.0,0.0,190.5,1.25,0.0,1.0,185.0,5.0,0,1,0,0,1,0,0,0,1,0,0,902.0,0.0,0.0,0,0,0,0,1,0,0,0
23.709972362672566,25.104383675747204,3.0,5.0,14.0,0.4942857142857143,0.6341176470588236,33.0,22.411764705882355,5.0,2.0,0.0,0.38,2.0,2.0,170.0,1.0,0.0,0.0,2.411764705882353,0.0,0.7142857142857143,35.0,0.0,3.0,32.0,1.0,11.0,0.0,3.0,3.0,180.34,185.42,0.5488235294117647,17.0,0.0,19.571428571428573,0.0,172.72,4.0,6.0,0.0,0.0,175.26,0.7058823529411765,0.0,1.0,170.0,2.0,0,1,0,0,1,0,0,0,0,0,1,902.0,0.0,0.0,0,0,0,0,0,0,0,1
23.123204785195295,24.407586210681846,1.0,4.0,7.0,0.52,0.22875,32.0,45.5,0.0,2.0,0.0,0.1,2.0,1.0,185.0,0.0,0.0,0.0,1.0,2.0,0.5,17.0,0.0,3.0,31.0,1.5,4.0,0.0,1.0,0.0,190.5,190.5,0.51125,3.0,0.0,7.0,0.0,203.2,1.0,7.0,0.0,0.0,185.42,0.25,0.0,1.0,185.0,2.0,0,1,0,0,1,0,0,0,0,1,0,902.0,0.0,1.0,0,0,0,0,0,0,1,0
23.05593570220533,23.05593570220533,1.0,0.0,2.0,0.52,0.5,24.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,185.0,0.0,0.0,0.0,0.5,1.0,1.0,4.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,182.88,182.88,0.615,1.0,0.0,30.0,1.0,182.88,1.0,2.0,0.0,2.0,182.88,0.5,0.0,0.0,170.0,1.0,0,1,0,0,0,1,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,0,0,1,0
22.52022425500703,27.04624417940421,2.0,5.0,11.0,0.4189999999999999,0.63,43.0,30.8125,2.0,0.0,0.0,0.1,5.0,1.0,265.0,7.0,3.0,0.0,2.375,5.0,0.1,42.0,0.0,5.0,30.0,0.1,13.0,0.0,5.0,0.0,203.2,190.5,0.639375,21.0,0.0,43.9,5.0,203.2,2.0,7.0,1.0,0.0,185.42,0.5,0.0,1.0,205.0,8.0,0,0,1,0,1,0,0,0,1,0,0,902.0,0.0,1.0,0,0,0,1,0,0,0,0
22.428592734140075,24.39223891433315,3.0,2.0,7.0,0.46,0.7388888888888889,30.0,15.555555555555555,1.0,2.0,0.0,0.25,3.0,0.0,170.0,0.0,1.0,0.0,2.6666666666666665,3.0,0.25,19.0,0.0,3.0,21.0,1.25,0.0,0.0,2.0,0.0,185.42,185.42,0.39666666666666667,6.0,0.0,17.0,0.0,193.04,2.0,5.0,0.0,0.0,177.8,0.5555555555555556,0.0,1.0,170.0,3.0,0,1,0,0,1,0,0,0,1,0,0,902.0,0.0,1.0,0,0,0,0,0,0,0,1
23.05593570220533,25.848177050223274,0.0,2.0,2.0,0.4480000000000001,0.4,27.0,22.6,2.0,0.0,0.0,0.35,2.0,0.0,170.0,1.0,1.0,0.0,0.4,2.0,0.8,10.0,0.0,3.0,27.0,1.4,0.0,0.0,3.0,0.0,182.88,177.8,0.45,12.0,0.0,24.0,2.0,187.96,0.0,2.0,0.0,0.0,172.72,0.0,0.0,2.0,170.0,3.0,0,1,0,0,1,0,0,0,1,0,0,902.0,0.0,1.0,0,0,0,0,0,0,0,1
29.99767107268579,29.99767107268579,1.0,6.0,9.0,0.4,0.07692307692307693,29.0,21.30769230769231,0.0,0.0,0.0,0.8366666666666666,3.0,0.0,205.0,0.0,2.0,0.0,0.07692307692307693,3.0,6.333333333333332,24.0,0.0,3.0,23.0,0.3333333333333333,5.0,0.0,4.0,0.0,190.5,195.58,0.4569230769230769,8.0,0.0,17.0,1.0,193.04,2.0,6.0,0.0,2.0,190.5,0.38461538461538464,0.0,0.0,240.0,3.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,1,0,0,0,0
23.05593570220533,21.826510350663334,3.0,2.0,5.0,0.588,0.665,26.0,28.66666666666667,4.0,4.0,0.0,0.38066666666666665,4.0,0.0,185.0,3.0,2.0,0.0,2.833333333333333,1.0,1.1333333333333333,18.0,0.0,3.0,37.0,1.0,0.0,0.0,1.0,0.0,182.88,190.5,0.41,24.0,0.0,22.8,4.0,187.96,0.0,4.0,0.0,1.0,187.96,1.1666666666666667,1.0,0.0,170.0,11.0,0,1,0,0,1,0,0,0,0,1,0,902.0,1.0,1.0,0,0,0,0,0,0,1,0
25.090282970046978,25.802028747614266,1.0,4.0,7.0,0.4542857142857143,0.441,27.0,22.6,4.0,0.0,0.0,0.21428571428571427,1.0,0.0,185.0,0.0,1.0,0.0,1.1,1.0,1.4285714285714286,20.0,0.0,3.0,26.0,0.0,0.0,1.0,3.0,0.0,182.88,187.96,0.457,10.0,0.0,23.42857142857143,2.0,182.88,1.0,5.0,0.0,1.0,180.34,0.2,0.0,0.0,185.0,3.0,0,1,0,0,1,0,0,0,0,1,0,902.0,1.0,1.0,0,0,0,0,0,0,1,0
30.430679352755938,30.430679352755938,1.0,0.0,1.0,0.642,0.6666666666666666,29.0,35.333333333333336,1.0,0.0,0.0,0.25,2.0,0.0,240.0,0.0,1.0,0.0,0.6666666666666666,2.0,0.4,9.0,1.0,3.0,32.0,0.6,0.0,0.0,2.0,0.0,193.04,198.12,0.3133333333333333,11.0,0.0,37.2,1.0,208.28,0.0,1.0,0.0,0.0,193.04,0.3333333333333333,1.0,1.0,250.0,4.0,0,1,0,0,1,0,0,0,1,0,0,902.0,0.0,1.0,0,0,0,1,0,0,0,0
25.802028747614266,23.75237891101598,0.0,4.0,5.0,0.62,0.2,32.0,21.2,1.0,0.0,0.0,0.79,2.0,0.0,185.0,2.0,1.0,1.0,0.2,0.0,2.333333333333333,7.0,0.0,5.0,37.0,1.3333333333333333,3.0,0.0,0.0,1.0,180.34,195.58,0.8,9.0,0.0,39.66666666666666,0.0,187.96,1.0,5.0,0.0,5.0,187.96,0.4,0.0,0.0,185.0,2.0,0,0,1,0,1,0,0,0,0,1,0,902.0,1.0,0.0,0,0,0,0,0,0,1,0
23.567455545791805,22.88929099847539,0.0,0.0,1.0,0.4166666666666667,0.3,24.0,10.0,2.0,0.0,0.0,0.5,1.0,0.0,155.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,28.0,0.3333333333333333,0.0,1.0,0.0,0.0,172.72,177.8,0.31,7.0,0.0,54.0,0.0,175.26,0.0,1.0,0.0,1.0,175.26,2.0,0.0,0.0,155.0,1.0,0,1,0,0,0,1,0,0,0,1,0,902.0,1.0,1.0,0,0,0,0,0,1,0,0
27.802745993835842,28.591437260869863,0.0,1.0,1.0,0.4966666666666666,1.0,33.0,34.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,185.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,2.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,182.88,180.34,0.8,4.0,0.0,25.0,2.0,187.96,0.0,1.0,0.0,1.0,180.34,1.0,0.0,0.0,205.0,2.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,1,0,0,0
25.090282970046978,21.37870264903411,1.0,1.0,4.0,0.625,0.3333333333333333,26.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,185.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,11.0,0.0,3.0,27.0,0.0,1.0,1.0,2.0,1.0,182.88,200.66,0.4566666666666667,2.0,0.0,18.0,1.0,182.88,1.0,3.0,0.0,1.0,198.12,1.6666666666666667,0.0,0.0,185.0,1.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,0.0,0,0,0,0,0,0,1,0
23.567455545791805,22.88929099847539,3.0,1.0,4.0,0.485,0.722,29.0,18.0,0.0,1.0,0.0,0.745,2.0,0.0,155.0,0.0,1.0,0.0,3.6,2.0,4.5,12.0,0.0,3.0,25.0,3.5,0.0,0.0,1.0,0.0,172.72,177.8,0.468,6.0,0.0,38.0,0.0,180.34,0.0,4.0,0.0,4.0,175.26,1.2,0.0,0.0,155.0,2.0,0,1,0,0,0,1,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,0,1,0,0
23.709972362672566,23.05593570220533,0.0,1.0,2.0,0.3366666666666667,0.5,28.0,31.66666666666667,4.0,1.0,0.0,0.14166666666666666,1.0,0.0,170.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,7.0,0.0,3.0,26.0,0.6666666666666666,0.0,0.0,1.0,0.0,180.34,190.5,0.58,15.0,0.0,28.5,0.0,190.5,1.0,1.0,0.0,1.0,182.88,2.0,0.0,0.0,170.0,2.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,0,0,0,1
34.02367789956343,34.02367789956343,0.0,2.0,2.0,0.50625,0.25,34.0,9.0,2.0,2.0,0.0,0.59,4.0,0.0,242.0,1.0,0.0,0.0,0.5,2.0,1.375,2.0,0.0,3.0,29.0,0.875,0.0,0.0,0.0,0.0,187.96,203.2,0.455,14.0,0.0,13.75,4.0,193.04,0.0,2.0,0.0,2.0,187.96,0.0,0.0,0.0,265.0,6.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,1,0,0,0,0
26.320203658152845,27.04624417940421,1.0,3.0,4.0,0.4266666666666665,0.132,30.0,37.2,3.0,0.0,0.0,0.16666666666666666,2.0,0.0,185.0,0.0,2.0,2.0,0.4,1.0,0.3333333333333333,14.0,0.0,3.0,33.0,0.0,3.0,0.0,1.0,0.0,187.96,185.42,0.588,20.0,0.0,43.444444444444436,2.0,193.04,0.0,3.0,0.0,1.0,185.42,0.0,0.0,0.0,205.0,6.0,0,1,0,0,1,0,0,0,1,0,0,902.0,1.0,1.0,0,0,0,0,1,0,0,0
25.802028747614266,24.407586210681846,0.0,0.0,0.0,0.2766666666666667,0.08,25.0,46.0,2.0,1.0,0.0,0.08333333333333333,1.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,3.0,0.0,3.0,24.0,0.3333333333333333,0.0,0.0,1.0,2.0,180.34,198.12,0.26,6.0,0.0,16.666666666666668,0.0,190.5,0.0,0.0,0.0,0.0,185.42,0.0,0.0,1.0,185.0,1.0,0,1,0,0,1,0,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,0,1,0
23.75237891101598,21.37870264903411,1.0,1.0,2.0,0.26,0.5,24.0,19.0,1.0,0.0,0.0,0.25,1.0,0.0,185.0,0.0,0.0,0.0,0.5,1.0,0.5,4.0,0.0,3.0,22.0,1.0,1.0,0.0,0.0,0.0,187.96,200.66,0.5700000000000001,6.0,0.0,18.5,1.0,185.42,0.0,2.0,0.0,2.0,198.12,3.5,0.0,0.0,185.0,1.0,0,1,0,0,1,0,0,0,1,0,0,105.0,1.0,1.0,0,0,0,0,0,0,1,0
22.428592734140075,21.826510350663334,1.0,2.0,3.0,0.514,0.6833333333333332,25.0,28.66666666666667,0.0,2.0,0.0,0.08399999999999999,5.0,0.0,170.0,0.0,1.0,0.0,3.6666666666666665,5.0,0.6,9.0,0.0,3.0,27.0,0.4,0.0,0.0,0.0,0.0,185.42,190.5,0.3933333333333333,7.0,0.0,12.8,2.0,195.58,0.0,3.0,0.0,3.0,187.96,0.3333333333333333,0.0,0.0,170.0,5.0,0,1,0,0,1,0,0,0,0,1,0,105.0,1.0,1.0,0,0,0,0,0,0,1,0
24.39223891433315,24.39223891433315,2.0,2.0,6.0,0.495,0.7714285714285715,29.0,15.142857142857142,0.0,0.0,0.0,0.4183333333333333,6.0,0.0,170.0,1.0,3.0,0.0,3.1428571428571432,6.0,2.1666666666666665,13.0,0.0,3.0,25.0,0.5,0.0,0.0,1.0,0.0,177.8,185.42,0.4614285714285714,13.0,0.0,28.5,3.0,182.88,2.0,4.0,0.0,4.0,177.8,0.7142857142857143,0.0,0.0,170.0,6.0,0,1,0,0,0,1,0,0,1,0,0,105.0,1.0,1.0,0,0,0,0,0,0,0,1
23.709972362672566,27.438468934855933,2.0,0.0,5.0,0.56625,0.3133333333333333,32.0,17.777777777777782,1.0,1.0,0.0,0.7875,5.0,0.0,185.0,2.0,2.0,1.0,2.4444444444444446,5.0,2.625,25.0,0.0,5.0,25.0,0.75,1.0,1.0,4.0,0.0,180.34,172.72,0.3855555555555556,16.0,0.0,40.875,3.0,193.04,1.0,2.0,1.0,1.0,167.64,1.1111111111111112,0.0,0.0,170.0,7.0,0,0,1,0,1,0,0,0,1,0,0,105.0,1.0,1.0,0,0,0,0,0,0,0,1
23.75237891101598,23.75237891101598,0.0,0.0,1.0,0.345,0.28500000000000003,24.0,36.75,3.0,1.0,0.0,0.415,1.0,0.0,185.0,0.0,0.0,0.0,0.5,0.0,2.0,10.0,0.0,3.0,28.0,1.25,0.0,0.0,3.0,3.0,187.96,190.5,0.3375,8.0,0.0,6.25,0.0,185.42,1.0,1.0,0.0,0.0,187.96,0.25,0.0,3.0,185.0,1.0,1,1,0,0,0,1,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,0,1,0
21.24835034315243,23.05593570220533,2.0,2.0,5.0,0.5514285714285715,0.4985714285714286,37.0,37.857142857142854,4.0,2.0,0.0,0.21857142857142856,2.0,0.0,185.0,0.0,0.0,0.0,3.571428571428572,0.0,1.0,17.0,0.0,3.0,34.0,1.2857142857142858,0.0,1.0,2.0,2.0,190.5,185.42,0.5371428571428571,12.0,0.0,17.285714285714285,1.0,190.5,0.0,3.0,0.0,2.0,182.88,0.42857142857142855,0.0,0.0,170.0,3.0,0,1,0,0,1,0,0,0,1,0,0,105.0,1.0,0.0,0,0,0,0,0,0,1,0
22.239982539539046,23.567455545791805,0.0,0.0,1.0,0.09000000000000001,0.0,33.0,4.0,1.0,0.0,0.0,0.5833333333333334,1.0,0.0,145.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,177.8,177.8,0.36,5.0,0.0,26.0,1.0,180.34,1.0,1.0,0.0,1.0,172.72,1.0,0.0,0.0,155.0,2.0,1,1,0,0,1,0,0,0,1,0,0,105.0,1.0,1.0,0,1,0,0,0,0,0,0
25.848177050223274,24.39223891433315,0.0,0.0,0.0,0.4625,0.0,24.0,14.0,5.0,0.0,0.0,0.4041666666666666,2.0,0.0,145.0,0.0,2.0,1.0,0.0,2.0,1.25,3.0,0.0,3.0,25.0,0.6666666666666666,0.0,0.0,1.0,0.0,172.72,182.88,0.27,31.0,0.0,32.916666666666664,3.0,180.34,0.0,0.0,0.0,0.0,177.8,1.0,1.0,1.0,170.0,7.0,0,1,0,0,1,0,0,0,1,0,0,105.0,0.0,1.0,0,0,0,0,0,1,0,0
22.428592734140075,22.428592734140075,3.0,0.0,8.0,0.4125,0.3663636363636363,33.0,18.181818181818183,3.0,0.0,0.0,0.5,1.0,0.0,170.0,0.0,0.0,0.0,1.9090909090909087,0.0,0.5,26.0,0.0,3.0,30.0,0.75,1.0,0.0,3.0,3.0,185.42,182.88,0.4709090909090909,8.0,0.0,10.75,1.0,187.96,5.0,5.0,0.0,0.0,185.42,1.181818181818182,0.0,1.0,170.0,1.0,0,1,0,0,1,0,0,0,0,1,0,105.0,0.0,0.0,0,0,0,0,0,0,1,0
22.239982539539046,22.88929099847539,1.0,6.0,10.0,0.4900000000000001,0.375,28.0,18.214285714285715,3.0,5.0,0.0,0.532,3.0,1.0,155.0,0.0,0.0,0.0,0.9285714285714286,1.0,1.6,23.0,0.0,3.0,27.0,1.9,0.0,2.0,4.0,0.0,177.8,172.72,0.3957142857142856,17.0,0.0,13.0,2.0,180.34,0.0,5.0,0.0,5.0,175.26,0.07142857142857142,0.0,0.0,155.0,7.0,1,1,0,0,1,0,0,0,1,0,0,105.0,1.0,1.0,0,0,0,0,0,1,0,0
23.40339997384771,20.80514495634298,0.0,0.0,2.0,0.375,0.132,32.0,25.6,2.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.4,0.0,0.0,12.0,0.0,3.0,28.0,0.5,0.0,1.0,3.0,2.0,167.64,175.26,0.374,6.0,0.0,70.0,0.0,177.8,1.0,1.0,0.0,0.0,177.8,0.6,0.0,1.0,145.0,0.0,1,1,0,0,1,0,0,0,1,0,0,105.0,0.0,0.0,0,1,0,0,0,0,0,0
27.04624417940421,27.04624417940421,4.0,0.0,4.0,0.4357142857142856,0.5,34.0,38.25,2.0,1.0,0.0,0.0,3.0,0.0,205.0,0.0,2.0,0.0,3.25,3.0,0.0,22.0,0.0,3.0,31.0,0.42857142857142855,1.0,0.0,4.0,0.0,185.42,187.96,0.4625,16.0,0.0,30.42857142857143,2.0,187.96,0.0,3.0,0.0,0.0,185.42,0.125,0.0,1.0,205.0,5.0,0,1,0,0,1,0,0,0,0,1,0,105.0,0.0,1.0,0,0,0,0,0,0,1,0
20.80514495634298,22.710004519064512,1.0,0.0,1.0,0.4525,0.55,25.0,94.0,4.0,7.0,0.0,0.445,6.0,0.0,145.0,3.0,2.0,0.0,5.0,1.0,1.5625,5.0,0.0,5.0,35.0,0.8125,1.0,0.0,0.0,0.0,177.8,177.8,0.43,37.0,0.0,25.875,2.0,187.96,0.0,1.0,0.0,1.0,170.18,1.0,1.0,0.0,145.0,12.0,0,0,1,0,0,1,0,0,1,0,0,105.0,1.0,1.0,0,1,0,0,0,0,0,0
21.41256254696085,23.40339997384771,6.0,1.0,8.0,0.391,0.31000000000000005,29.0,57.2,2.0,0.0,0.0,0.591,8.0,0.0,155.0,1.0,5.0,2.0,3.5,0.0,3.0,33.0,0.0,5.0,32.0,0.8,3.0,0.0,2.0,1.0,175.26,172.72,0.446,29.0,0.0,27.7,1.0,177.8,1.0,5.0,0.0,0.0,167.64,0.4,0.0,1.0,145.0,8.0,0,0,1,0,1,0,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,1,0,0
22.239982539539046,21.61791597773087,1.0,1.0,3.0,0.445,0.415,29.0,39.5,1.0,1.0,0.0,0.345,1.0,1.0,155.0,0.0,0.0,0.0,0.75,0.0,2.5,8.0,0.0,3.0,32.0,0.5,1.0,0.0,1.0,1.0,177.8,193.04,0.35750000000000004,4.0,0.0,17.5,0.0,180.34,0.0,3.0,0.0,0.0,180.34,0.25,0.0,1.0,155.0,1.0,0,1,0,0,1,0,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,1,0,0
21.826510350663334,23.709972362672566,1.0,0.0,4.0,0.38,0.6333333333333334,25.0,13.0,0.0,0.0,0.0,0.6,1.0,0.0,170.0,0.0,1.0,0.0,2.0,1.0,6.0,11.0,0.0,3.0,26.0,0.0,0.0,0.0,2.0,0.0,187.96,190.5,0.62,3.0,0.0,38.0,0.0,193.04,3.0,2.0,0.0,1.0,180.34,3.0,0.0,0.0,170.0,1.0,1,1,0,0,1,0,0,0,1,0,0,105.0,1.0,1.0,0,0,0,0,0,0,0,1
22.239982539539046,22.239982539539046,2.0,1.0,7.0,0.34,0.39399999999999996,36.0,23.1,1.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,1.6,0.0,0.0,22.0,0.0,3.0,30.0,0.0,0.0,0.0,3.0,1.0,177.8,180.34,0.3290000000000001,3.0,0.0,42.0,0.0,182.88,4.0,7.0,0.0,0.0,177.8,1.2,0.0,3.0,155.0,0.0,1,1,0,0,1,0,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,1,0,0
27.319476353019017,25.090282970046978,4.0,4.0,10.0,0.45,0.53,34.0,26.53333333333333,2.0,0.0,0.0,0.16666666666666666,1.0,0.0,185.0,0.0,0.0,0.0,1.8,0.0,0.6666666666666666,33.0,0.0,3.0,35.0,0.0,1.0,0.0,5.0,1.0,175.26,187.96,0.53,7.0,0.0,31.66666666666667,1.0,180.34,2.0,4.0,0.0,0.0,182.88,0.8666666666666667,0.0,1.0,185.0,1.0,1,1,0,0,0,1,0,0,1,0,0,105.0,0.0,0.0,0,0,0,0,0,0,0,1
23.75237891101598,25.090282970046978,3.0,3.0,7.0,0.4400000000000001,0.22833333333333336,32.0,31.33333333333333,4.0,2.0,0.0,0.5118181818181818,3.0,0.0,185.0,1.0,3.0,1.0,1.5,2.0,2.090909090909091,30.0,0.0,3.0,30.0,0.8181818181818182,0.0,1.0,5.0,0.0,187.96,187.96,0.5108333333333334,20.0,0.0,17.272727272727273,1.0,193.04,0.0,4.0,0.0,0.0,182.88,0.6666666666666666,0.0,2.0,185.0,7.0,0,1,0,0,1,0,0,0,1,0,0,105.0,0.0,1.0,0,0,0,0,0,0,1,0
32.820802587845236,31.070679440356038,0.0,6.0,10.0,0.54,0.505625,34.0,12.875,1.0,0.0,0.0,0.25,2.0,0.0,260.0,0.0,0.0,0.0,1.125,2.0,0.5,25.0,0.0,3.0,28.0,0.0,1.0,0.0,6.0,0.0,182.88,193.04,0.5725,8.0,0.0,32.75,3.0,190.5,4.0,4.0,0.0,1.0,187.96,0.625,0.0,0.0,242.0,3.0,0,1,0,0,0,1,0,0,1,0,0,105.0,1.0,1.0,0,0,0,1,0,0,0,0
